Vehicle ID: 252702, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: LT625 SLPR CAB, Price: 44920, Year: 2020, Miles: 540596, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/252702_2020_INTL_LT625_SLPR_CAB_FL-1.jpg
Vehicle ID: 252806, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER, Model: NEW CASCADIA PX12664, Price: 86211, Year: 2020, Miles: nan, Gross Weight: 53220, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/252806_2020_FRTL_NEW_CASCADIA_PX12664_FL-1.jpg
Vehicle ID: 252820, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: NEW CASCADIA PX12664, Price: 65258, Year: 2020, Miles: nan, Gross Weight: 52000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/252820_2020_FRTL_NEW_CASCADIA_PX12664_FL-1.jpg
Vehicle ID: 252837, Vehicle Condition: Ryder Re-Classified, Make: FREIGHTLINER, Model: M2 106, Price: 17997, Year: 2020, Miles: 205635, Gross Weight: 26000, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/252837_2020_FRTL_M2_106_FL-1.jpg
Vehicle ID: 252890, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: LT625 SLPR CAB, Price: 34538, Year: 2020, Miles: 643860, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/252890_2020_INTL_LT625_SLPR_CAB_FL-1.jpg
Vehicle ID: 252893, Vehicle Condition: Ryder Re-Classified, Make: NAVISTAR INTERNATIONAL, Model: LT625 SLPR CAB, Price: 17995, Year: 2020, Miles: 489834, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/252893_2020_INTL_LT625_SLPR_CAB_FL-1.jpg
Vehicle ID: 252945, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: LT625 SLPR CAB, Price: 46242, Year: 2020, Miles: 594164, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/252945_2020_INTL_LT625_SLPR_CAB_FL-1.jpg
Vehicle ID: 253624, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: MV607 (4X2), Price: 52791, Year: 2021, Miles: 284547, Gross Weight: 25999, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/253624_2021_INTL_MV607_%284X2%29_FL-1.jpg
Vehicle ID: 253858, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: LT625 DAYCAB T/A, Price: 38300, Year: 2020, Miles: 545842, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/253858_2020_INTL_LT625_DAYCAB_T/A_FL-1.jpg
Vehicle ID: 253902, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500XD, Price: 56280, Year: 2020, Miles: 178541, Gross Weight: 16000, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/253902_2020_CHEV_LCF_4500XD_FL-1.jpg
Vehicle ID: 254541, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER, Model: M2 106, Price: 35000, Year: 2020, Miles: 305081, Gross Weight: 33000, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/254541_2020_FRTL_M2_106_FL-1.jpg
Vehicle ID: 256021, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500XD, Price: 36676, Year: 2020, Miles: 270509, Gross Weight: 16000, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/256021_2020_CHEV_LCF_4500XD_FL-1.jpg
Vehicle ID: 256106, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER, Model: NEW CASCADIA PX12664, Price: 35000, Year: 2021, Miles: 774019, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/256106_2021_FRTL_NEW_CASCADIA_PX12664_FL-1.jpg
Vehicle ID: 256219, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500HD, Price: 37254, Year: 2020, Miles: 146186, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/256219_2020_CHEV_LCF_4500HD_FL-1.jpg
Vehicle ID: 256534, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: LT625 DAYCAB T/A, Price: 54800, Year: 2020, Miles: 364312, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/256534_2020_INTL_LT625_DAYCAB_T/A_FL-1.jpg
Vehicle ID: 257951, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500HD, Price: 39523, Year: 2020, Miles: 132436, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/257951_2020_CHEV_LCF_4500HD_FL-1.jpg
Vehicle ID: 257967, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500HD, Price: 40626, Year: 2020, Miles: 146486, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/257967_2020_CHEV_LCF_4500HD_FL-1.jpg
Vehicle ID: 258784, Vehicle Condition: Ryder Verified, Make: MERCEDES-BENZ, Model: 2500, Price: 38890, Year: 2020, Miles: 79203, Gross Weight: 8550, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/258784_2020_MERB_2500_FL-1.jpg
Vehicle ID: 258954, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500HD, Price: 31661, Year: 2020, Miles: 179223, Gross Weight: 15000, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/258954_2020_CHEV_LCF_4500HD_FL-1.jpg
Vehicle ID: 259028, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500HD, Price: 37999, Year: 2020, Miles: 141671, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/259028_2020_CHEV_LCF_4500HD_FL-1.jpg
Vehicle ID: 259139, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500HD, Price: 41894, Year: 2020, Miles: 108653, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/259139_2020_CHEV_LCF_4500HD_FL-1.jpg
Vehicle ID: 259768, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: LT625 DAYCAB T/A, Price: 38300, Year: 2020, Miles: 535276, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/259768_2020_INTL_LT625_DAYCAB_T/A_FL-1.jpg
Vehicle ID: 261674, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: NEW CASCADIA PX12664, Price: 35000, Year: 2021, Miles: 902156, Gross Weight: 146000, Rear Axle Type: TANDEM AXLE, Transmission Type: MANUAL, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/261674_2021_FRTL_NEW_CASCADIA_PX12664_FL-1.jpg
Vehicle ID: 261676, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: NEW CASCADIA PX12664, Price: 35000, Year: 2021, Miles: 863321, Gross Weight: 146000, Rear Axle Type: TANDEM AXLE, Transmission Type: MANUAL, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/261676_2021_FRTL_NEW_CASCADIA_PX12664_FL-1.jpg
Vehicle ID: 261677, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: NEW CASCADIA PX12664, Price: 35000, Year: 2021, Miles: 754333, Gross Weight: 146000, Rear Axle Type: TANDEM AXLE, Transmission Type: MANUAL, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/261677_2021_FRTL_NEW_CASCADIA_PX12664_FL-1.jpg
Vehicle ID: 261781, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: M2 106, Price: 30000, Year: 2020, Miles: 297551, Gross Weight: 33000, Rear Axle Type: SINGLE AXLE, Transmission Type: MANUAL, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/261781_2020_FRTL_M2_106_FL-1.jpg
Vehicle ID: 261868, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: CASCADIA 125, Price: 44148, Year: 2020, Miles: 694400, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/261868_2020_FRTL_CASCADIA_125_FL-1.jpg
Vehicle ID: 261902, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER, Model: M2 106, Price: 57836, Year: 2020, Miles: 219040, Gross Weight: 54600, Rear Axle Type: TANDEM AXLE, Transmission Type: MANUAL, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/261902_2020_FRTL_M2_106_FL-1.jpg
Vehicle ID: 261989, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER, Model: CASCADIA 125, Price: 45864, Year: 2019, Miles: 647020, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/261989_2019_FRTL_CASCADIA_125_FL-1.jpg
Vehicle ID: 261992, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: CASCADIA 125, Price: 57005, Year: 2019, Miles: 473172, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto Shift, Img Url: 
Vehicle ID: 262507, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500HD, Price: 33978, Year: 2020, Miles: 150891, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/262507_2020_CHEV_LCF_4500HD_FL-1.jpg
Vehicle ID: 262756, Vehicle Condition: Ryder Verified, Make: VOLVO, Model: VNL64T-740, Price: 55839, Year: 2020, Miles: 552221, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/262756_2020_VOLV_VNL64T-740_FL-1.jpg
Vehicle ID: 262766, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: LT625 SLPR CAB, Price: 53385, Year: 2020, Miles: 410514, Gross Weight: 80000, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/262766_2020_INTL_LT625_SLPR_CAB_FL-1.jpg
Vehicle ID: 262795, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: LT625 SLPR CAB, Price: 51270, Year: 2020, Miles: 480985, Gross Weight: 80000, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/262795_2020_INTL_LT625_SLPR_CAB_FL-1.jpg
Vehicle ID: 263452, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500HD, Price: 41784, Year: 2020, Miles: 110230, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/263452_2020_CHEV_LCF_4500HD_FL-1.jpg
Vehicle ID: 263559, Vehicle Condition: Ryder Verified, Make: CHEVROLET MOTOR DIV., Model: LCF 4500HD, Price: 50622, Year: 2021, Miles: 26829, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/263559_2021_CHEV_LCF_4500HD_FL-1.jpg
Vehicle ID: 263566, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER, Model: NEW CASCADIA PX12664, Price: 63015, Year: 2020, Miles: 322038, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/263566_2020_FRTL_NEW_CASCADIA_PX12664_FL-1.jpg
Vehicle ID: 264318, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER, Model: NEW CASCADIA PX12664, Price: 61075, Year: 2020, Miles: 303333, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264318_2020_FRTL_NEW_CASCADIA_PX12664_FL-1.jpg
Vehicle ID: 264452, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: M2 106, Price: 64796, Year: 2020, Miles: 239729, Gross Weight: 52000, Rear Axle Type: TANDEM AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264452_2020_FRTL_M2_106_FL-1.jpg
Vehicle ID: 264602, Vehicle Condition: Ryder Verified, Make: PETERBILT, Model: 348, Price: 77900, Year: 2020, Miles: 155869, Gross Weight: 66000, Rear Axle Type: TANDEM AXLE                   , Transmission Type: AUTO                          , Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264602_2020_PBLT_348_FL-1.jpg
Vehicle ID: 264613, Vehicle Condition: Ryder Verified, Make: ISUZU, Model: NPR HD, Price: 36500, Year: 2019, Miles: 107148, Gross Weight: 15000, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264613_2019_ISUZ_NPR_HD_FL-1.jpg
Vehicle ID: 264642, Vehicle Condition: Ryder Verified, Make: ISUZU, Model: NPR HD, Price: 32539, Year: 2019, Miles: 156580, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264642_2019_ISUZ_NPR_HD_FL-1.jpg
Vehicle ID: 264753, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: NEW CASCADIA 116, Price: 41948, Year: 2020, Miles: 416900, Gross Weight: 65000, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264753_2020_FRTL_NEW_CASCADIA_116_FL-1.jpg
Vehicle ID: 264756, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: NEW CASCADIA 116, Price: 26000, Year: 2020, Miles: 656970, Gross Weight: 65000, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264756_2020_FRTL_NEW_CASCADIA_116_FL-1.jpg
Vehicle ID: 264757, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: NEW CASCADIA 116, Price: 31446, Year: 2020, Miles: 550598, Gross Weight: 65000, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264757_2020_FRTL_NEW_CASCADIA_116_FL-1.jpg
Vehicle ID: 264758, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: NEW CASCADIA 116, Price: 34285, Year: 2020, Miles: 519059, Gross Weight: 65000, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264758_2020_FRTL_NEW_CASCADIA_116_FL-1.jpg
Vehicle ID: 264761, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: NEW CASCADIA 116, Price: 30715, Year: 2020, Miles: 560940, Gross Weight: 65000, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264761_2020_FRTL_NEW_CASCADIA_116_FL-1.jpg
Vehicle ID: 264762, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: NEW CASCADIA 116, Price: 35516, Year: 2020, Miles: 504804, Gross Weight: 65000, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264762_2020_FRTL_NEW_CASCADIA_116_FL-1.jpg
Vehicle ID: 264856, Vehicle Condition: Ryder Certified, Make: FREIGHTLINER, Model: NEW CASCADIA PX12664, Price: 60885, Year: 2020, Miles: 576566, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264856_2020_FRTL_NEW_CASCADIA_PX12664_FL-1.jpg
Vehicle ID: 264862, Vehicle Condition: Ryder Verified, Make: ISUZU, Model: NPR HD, Price: 35412, Year: 2019, Miles: 139172, Gross Weight: 15000, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264862_2019_ISUZ_NPR_HD_FL-1.jpg
Vehicle ID: 264878, Vehicle Condition: Ryder Verified, Make: ISUZU, Model: NPR HD, Price: 39639, Year: 2019, Miles: 102300, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264878_2019_ISUZ_NPR_HD_FL-1.jpg
Vehicle ID: 264881, Vehicle Condition: Ryder Verified, Make: ISUZU, Model: NPR HD, Price: 37874, Year: 2019, Miles: 123227, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264881_2019_ISUZ_NPR_HD_FL-1.jpg
Vehicle ID: 264907, Vehicle Condition: Ryder Verified, Make: ISUZU, Model: NPR HD, Price: 37300, Year: 2019, Miles: 95717, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264907_2019_ISUZ_S14_FL-1.jpg
Vehicle ID: 264911, Vehicle Condition: Ryder Verified, Make: ISUZU, Model: NPR HD, Price: 37332, Year: 2019, Miles: 95252, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264911_2019_ISUZ_NPR_HD_FL-1.jpg
Vehicle ID: 264915, Vehicle Condition: Ryder Verified, Make: ISUZU, Model: NPR HD, Price: 36641, Year: 2019, Miles: 105125, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264915_2019_ISUZ_NPR_HD_FL-1.jpg
Vehicle ID: 264920, Vehicle Condition: Ryder Verified, Make: ISUZU, Model: NPR HD, Price: 35870, Year: 2019, Miles: 116149, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264920_2019_ISUZ_NPR_HD_FL-1.jpg
Vehicle ID: 264936, Vehicle Condition: Ryder Verified, Make: WESTMOR INDUSTRIES, LLC, Model: 4700SB, Price: 71804, Year: 2020, Miles: 420889, Gross Weight: 99000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264936_2020_WEST_4700SB_FL-1.jpg
Vehicle ID: 264954, Vehicle Condition: Ryder Re-Classified, Make: FREIGHTLINER                  , Model: NEW CASCADIA PX12664          , Price: 27997, Year: 2020, Miles: 804060, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE                   , Transmission Type: Auto Shift, Img Url: 
Vehicle ID: 264972, Vehicle Condition: Ryder Verified, Make: WESTMOR INDUSTRIES, LLC, Model: 4700SB, Price: 62900, Year: 2020, Miles: 488343, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264972_2020_WEST_4700SB_FL-1.jpg
Vehicle ID: 264997, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER, Model: NEW CASCADIA PX12664, Price: 49950, Year: 2020, Miles: 618178, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/264997_2020_FRTL_NEW_CASCADIA_PX12664_FL-1.jpg
Vehicle ID: 265039, Vehicle Condition: Ryder Verified, Make: WESTMOR INDUSTRIES, LLC, Model: 4700SB, Price: 71812, Year: 2020, Miles: 412767, Gross Weight: 99000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto Shift, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/265039_2020_WEST_4700SB_FL-1.jpg
Vehicle ID: 265061, Vehicle Condition: Ryder Re-Classified, Make: ISUZU                         , Model: NPR HD                        , Price: 14995, Year: 2020, Miles: 198874, Gross Weight: 14500, Rear Axle Type: SINGLE AXLE                   , Transmission Type: AUTO                          , Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/265061_2020_ISUZ_NPR_HD_FL-1.jpg
Vehicle ID: 265081, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: LT625 SLPR CAB, Price: 58058, Year: 2020, Miles: 292839, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/265081_2020_INTL_LT625_SLPR_CAB_FL-1.jpg
Vehicle ID: 265193, Vehicle Condition: Ryder Verified, Make: OTTAWA, Model: 4X2 T2, Price: 39000, Year: 2019, Miles: 54143, Gross Weight: 29900, Rear Axle Type: TANDEM AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/265193_2019_OTTA_4X2_T2_FL-1.jpg
Vehicle ID: 265194, Vehicle Condition: Ryder Verified, Make: OTTAWA, Model: 4X2 T2, Price: 39000, Year: 2019, Miles: 62877, Gross Weight: 29900, Rear Axle Type: TANDEM AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/265194_2019_OTTA_4X2_T2_FL-1.jpg
Vehicle ID: 265195, Vehicle Condition: Ryder Verified, Make: OTTAWA, Model: 4X2 T2, Price: 39000, Year: 2019, Miles: 60943, Gross Weight: 29900, Rear Axle Type: TANDEM AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/265195_2019_OTTA_4X2_T2_FL-1.jpg
Vehicle ID: 265203, Vehicle Condition: Ryder Verified, Make: NAVISTAR INTERNATIONAL, Model: LT625 DAYCAB T/A, Price: 31500, Year: 2020, Miles: 683137, Gross Weight: 80000, Rear Axle Type: TANDEM AXLE, Transmission Type: Auto, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/265203_2020_INTL_LT625_DAYCAB_T/A_FL-1.jpg
Vehicle ID: 265241, Vehicle Condition: Ryder Verified, Make: FREIGHTLINER/MERCEDES, Model: M2 106, Price: 63000, Year: 2020, Miles: 249407, Gross Weight: 26000, Rear Axle Type: SINGLE AXLE, Transmission Type: AUTO, Img Url: https://res.cloudinary.com/ryder-trucks/image/upload/w_auto/q_auto/f_auto/v1/usedtrucks/265241_2020_FRTL_M2_106_FL-1.jpg
